"time_id","start_time","hour","day","week","month","year","weekday"
5438,"2018-11-21 17:47:54.796",17,21,47,11,2018,2
5439,"2018-11-21 17:52:40.796",17,21,47,11,2018,2
5440,"2018-11-21 17:55:11.796",17,21,47,11,2018,2
5441,"2018-11-21 17:58:03.796",17,21,47,11,2018,2
5442,"2018-11-21 17:58:37.796",17,21,47,11,2018,2
5443,"2018-11-21 18:02:37.796",18,21,47,11,2018,2
5444,"2018-11-21 18:02:39.796",18,21,47,11,2018,2
5445,"2018-11-21 18:07:17.796",18,21,47,11,2018,2
5446,"2018-11-21 18:07:52.796",18,21,47,11,2018,2
5447,"2018-11-21 18:09:13.796",18,21,47,11,2018,2
5448,"2018-11-21 18:12:11.796",18,21,47,11,2018,2
5449,"2018-11-21 18:12:44.796",18,21,47,11,2018,2
5450,"2018-11-21 18:15:28.796",18,21,47,11,2018,2
5451,"2018-11-21 18:16:22.796",18,21,47,11,2018,2
5452,"2018-11-21 18:20:12.796",18,21,47,11,2018,2
5453,"2018-11-21 18:21:23.796",18,21,47,11,2018,2
5454,"2018-11-21 18:22:23.796",18,21,47,11,2018,2
5455,"2018-11-21 18:25:27.796",18,21,47,11,2018,2
5456,"2018-11-21 18:26:07.796",18,21,47,11,2018,2
5457,"2018-11-21 18:29:12.796",18,21,47,11,2018,2
5458,"2018-11-21 18:29:27.796",18,21,47,11,2018,2
5459,"2018-11-21 18:31:37.796",18,21,47,11,2018,2
5460,"2018-11-21 18:34:01.796",18,21,47,11,2018,2
5461,"2018-11-21 18:35:28.796",18,21,47,11,2018,2
5462,"2018-11-21 18:37:38.796",18,21,47,11,2018,2
5463,"2018-11-21 18:39:50.796",18,21,47,11,2018,2
5464,"2018-11-21 18:41:19.796",18,21,47,11,2018,2
5465,"2018-11-21 18:41:57.796",18,21,47,11,2018,2
5466,"2018-11-21 18:44:32.796",18,21,47,11,2018,2
5467,"2018-11-21 18:45:10.796",18,21,47,11,2018,2
5468,"2018-11-21 18:45:53.796",18,21,47,11,2018,2
5469,"2018-11-21 18:48:51.796",18,21,47,11,2018,2
5470,"2018-11-21 18:49:23.796",18,21,47,11,2018,2
5471,"2018-11-21 18:49:28.796",18,21,47,11,2018,2
5472,"2018-11-21 18:49:29.796",18,21,47,11,2018,2
5473,"2018-11-21 18:52:45.796",18,21,47,11,2018,2
5474,"2018-11-21 18:53:04.796",18,21,47,11,2018,2
5475,"2018-11-21 18:56:50.796",18,21,47,11,2018,2
5476,"2018-11-21 19:00:45.796",19,21,47,11,2018,2
5477,"2018-11-21 19:03:38.796",19,21,47,11,2018,2
5478,"2018-11-21 19:08:21.796",19,21,47,11,2018,2
5479,"2018-11-21 19:11:42.796",19,21,47,11,2018,2
5480,"2018-11-21 19:13:22.796",19,21,47,11,2018,2
5481,"2018-11-21 19:16:24.796",19,21,47,11,2018,2
5482,"2018-11-21 19:20:18.796",19,21,47,11,2018,2
5483,"2018-11-21 19:22:16.796",19,21,47,11,2018,2
5484,"2018-11-21 19:22:42.796",19,21,47,11,2018,2
5485,"2018-11-21 19:25:24.796",19,21,47,11,2018,2
5486,"2018-11-21 19:26:29.796",19,21,47,11,2018,2
5487,"2018-11-21 19:29:28.796",19,21,47,11,2018,2
5488,"2018-11-21 19:30:37.796",19,21,47,11,2018,2
5489,"2018-11-21 19:31:14.796",19,21,47,11,2018,2
5490,"2018-11-21 19:33:03.796",19,21,47,11,2018,2
5491,"2018-11-21 19:36:22.796",19,21,47,11,2018,2
5492,"2018-11-21 19:36:35.796",19,21,47,11,2018,2
5493,"2018-11-21 19:40:11.796",19,21,47,11,2018,2
5494,"2018-11-21 19:43:54.796",19,21,47,11,2018,2
5495,"2018-11-21 19:46:29.796",19,21,47,11,2018,2
5496,"2018-11-21 19:48:20.796",19,21,47,11,2018,2
5497,"2018-11-21 19:50:08.796",19,21,47,11,2018,2
5498,"2018-11-21 19:52:43.796",19,21,47,11,2018,2
5499,"2018-11-21 19:53:23.796",19,21,47,11,2018,2
5500,"2018-11-21 19:57:23.796",19,21,47,11,2018,2
5501,"2018-11-21 19:58:11.796",19,21,47,11,2018,2
5502,"2018-11-21 20:01:21.796",20,21,47,11,2018,2
5503,"2018-11-21 20:01:59.796",20,21,47,11,2018,2
5504,"2018-11-21 20:04:04.796",20,21,47,11,2018,2
5505,"2018-11-21 20:07:08.796",20,21,47,11,2018,2
5506,"2018-11-21 20:09:32.796",20,21,47,11,2018,2
5507,"2018-11-21 20:11:57.796",20,21,47,11,2018,2
5508,"2018-11-21 20:13:23.796",20,21,47,11,2018,2
5509,"2018-11-21 20:15:43.796",20,21,47,11,2018,2
5510,"2018-11-21 20:20:01.796",20,21,47,11,2018,2
5511,"2018-11-21 20:20:15.796",20,21,47,11,2018,2
5512,"2018-11-21 20:22:17.796",20,21,47,11,2018,2
5513,"2018-11-21 20:23:20.796",20,21,47,11,2018,2
5514,"2018-11-21 20:27:58.796",20,21,47,11,2018,2
5515,"2018-11-21 20:28:37.796",20,21,47,11,2018,2
5516,"2018-11-21 20:33:50.796",20,21,47,11,2018,2
5517,"2018-11-21 20:38:10.796",20,21,47,11,2018,2
5518,"2018-11-21 20:38:34.796",20,21,47,11,2018,2
5519,"2018-11-21 20:41:16.796",20,21,47,11,2018,2
5520,"2018-11-21 20:44:07.796",20,21,47,11,2018,2
5521,"2018-11-21 20:44:26.796",20,21,47,11,2018,2
5522,"2018-11-21 20:46:14.796",20,21,47,11,2018,2
5523,"2018-11-21 20:48:35.796",20,21,47,11,2018,2
5524,"2018-11-21 20:50:20.796",20,21,47,11,2018,2
5525,"2018-11-21 20:52:36.796",20,21,47,11,2018,2
5526,"2018-11-21 20:55:09.796",20,21,47,11,2018,2
5527,"2018-11-21 20:58:36.796",20,21,47,11,2018,2
5528,"2018-11-21 21:01:26.796",21,21,47,11,2018,2
5529,"2018-11-21 21:03:05.796",21,21,47,11,2018,2
5530,"2018-11-21 21:07:18.796",21,21,47,11,2018,2
5531,"2018-11-21 21:11:41.796",21,21,47,11,2018,2
5532,"2018-11-21 21:17:19.796",21,21,47,11,2018,2
5533,"2018-11-21 21:40:33.796",21,21,47,11,2018,2
5534,"2018-11-21 21:45:29.796",21,21,47,11,2018,2
5535,"2018-11-21 21:49:24.796",21,21,47,11,2018,2
5536,"2018-11-21 21:52:35.796",21,21,47,11,2018,2
5537,"2018-11-21 21:56:47.796",21,21,47,11,2018,2
5538,"2018-11-21 22:01:16.796",22,21,47,11,2018,2
5539,"2018-11-21 22:05:34.796",22,21,47,11,2018,2
5540,"2018-11-21 22:09:04.796",22,21,47,11,2018,2
5541,"2018-11-21 22:11:16.796",22,21,47,11,2018,2
5542,"2018-11-21 22:14:26.796",22,21,47,11,2018,2
5543,"2018-11-21 22:19:03.796",22,21,47,11,2018,2
5544,"2018-11-21 22:23:11.796",22,21,47,11,2018,2
5545,"2018-11-21 22:26:57.796",22,21,47,11,2018,2
5546,"2018-11-21 22:30:53.796",22,21,47,11,2018,2
5547,"2018-11-21 22:34:36.796",22,21,47,11,2018,2
5548,"2018-11-21 22:38:08.796",22,21,47,11,2018,2
5549,"2018-11-21 22:42:01.796",22,21,47,11,2018,2
5550,"2018-11-21 22:45:30.796",22,21,47,11,2018,2
5551,"2018-11-21 22:47:16.796",22,21,47,11,2018,2
5552,"2018-11-21 22:51:22.796",22,21,47,11,2018,2
5553,"2018-11-21 22:56:59.796",22,21,47,11,2018,2
5554,"2018-11-21 23:01:33.796",23,21,47,11,2018,2
5555,"2018-11-21 23:04:23.796",23,21,47,11,2018,2
5556,"2018-11-21 23:06:36.796",23,21,47,11,2018,2
5557,"2018-11-21 23:10:24.796",23,21,47,11,2018,2
5558,"2018-11-21 23:12:50.796",23,21,47,11,2018,2
5559,"2018-11-21 23:15:20.796",23,21,47,11,2018,2
5560,"2018-11-21 23:18:51.796",23,21,47,11,2018,2
5561,"2018-11-21 23:24:04.796",23,21,47,11,2018,2
5562,"2018-11-21 23:28:20.796",23,21,47,11,2018,2
5563,"2018-11-21 23:32:41.796",23,21,47,11,2018,2
5564,"2018-11-21 23:36:31.796",23,21,47,11,2018,2
5565,"2018-11-21 23:41:59.796",23,21,47,11,2018,2
5566,"2018-11-21 23:47:05.796",23,21,47,11,2018,2
5567,"2018-11-21 23:50:02.796",23,21,47,11,2018,2
5568,"2018-11-21 23:51:48.796",23,21,47,11,2018,2
5569,"2018-11-21 23:53:48.796",23,21,47,11,2018,2
5570,"2018-11-21 23:57:45.796",23,21,47,11,2018,2
5571,"2018-11-06 02:13:03.796",2,6,45,11,2018,1
5572,"2018-11-06 02:17:12.796",2,6,45,11,2018,1
5573,"2018-11-06 03:14:08.796",3,6,45,11,2018,1
5574,"2018-11-06 04:56:11.796",4,6,45,11,2018,1
5575,"2018-11-06 04:56:38.796",4,6,45,11,2018,1
5576,"2018-11-06 05:11:17.796",5,6,45,11,2018,1
5577,"2018-11-06 05:15:33.796",5,6,45,11,2018,1
5578,"2018-11-06 05:18:03.796",5,6,45,11,2018,1
5579,"2018-11-06 05:22:28.796",5,6,45,11,2018,1
5580,"2018-11-06 06:05:51.796",6,6,45,11,2018,1
5581,"2018-11-06 06:09:20.796",6,6,45,11,2018,1
5582,"2018-11-06 06:13:33.796",6,6,45,11,2018,1
5583,"2018-11-06 06:17:38.796",6,6,45,11,2018,1
5584,"2018-11-06 06:21:52.796",6,6,45,11,2018,1
5585,"2018-11-06 06:22:31.796",6,6,45,11,2018,1
5586,"2018-11-06 07:31:32.796",7,6,45,11,2018,1
5587,"2018-11-06 07:36:46.796",7,6,45,11,2018,1
5588,"2018-11-06 07:39:56.796",7,6,45,11,2018,1
5589,"2018-11-06 08:49:19.796",8,6,45,11,2018,1
5590,"2018-11-06 10:04:51.796",10,6,45,11,2018,1
5591,"2018-11-06 10:08:46.796",10,6,45,11,2018,1
5592,"2018-11-06 10:12:01.796",10,6,45,11,2018,1
5593,"2018-11-06 10:16:04.796",10,6,45,11,2018,1
5594,"2018-11-06 11:53:05.796",11,6,45,11,2018,1
5595,"2018-11-06 12:58:49.796",12,6,45,11,2018,1
5596,"2018-11-06 13:02:00.796",13,6,45,11,2018,1
5597,"2018-11-06 13:51:40.796",13,6,45,11,2018,1
5598,"2018-11-06 14:37:30.796",14,6,45,11,2018,1
5599,"2018-11-06 14:55:47.796",14,6,45,11,2018,1
5600,"2018-11-06 14:59:25.796",14,6,45,11,2018,1
5601,"2018-11-06 15:04:36.796",15,6,45,11,2018,1
5602,"2018-11-06 15:08:43.796",15,6,45,11,2018,1
5603,"2018-11-06 15:52:35.796",15,6,45,11,2018,1
5604,"2018-11-06 15:55:18.796",15,6,45,11,2018,1
5605,"2018-11-06 15:56:20.796",15,6,45,11,2018,1
5606,"2018-11-06 15:58:30.796",15,6,45,11,2018,1
5607,"2018-11-06 16:01:35.796",16,6,45,11,2018,1
5608,"2018-11-06 16:03:40.796",16,6,45,11,2018,1
5609,"2018-11-06 16:04:44.796",16,6,45,11,2018,1
5610,"2018-11-06 16:05:32.796",16,6,45,11,2018,1
5611,"2018-11-06 16:06:50.796",16,6,45,11,2018,1
5612,"2018-11-06 16:09:06.796",16,6,45,11,2018,1
5613,"2018-11-06 16:10:28.796",16,6,45,11,2018,1
5614,"2018-11-06 16:11:45.796",16,6,45,11,2018,1
5615,"2018-11-06 16:14:29.796",16,6,45,11,2018,1
5616,"2018-11-06 16:14:50.796",16,6,45,11,2018,1
5617,"2018-11-06 16:15:27.796",16,6,45,11,2018,1
5618,"2018-11-06 16:17:24.796",16,6,45,11,2018,1
5619,"2018-11-06 16:18:03.796",16,6,45,11,2018,1
5620,"2018-11-06 16:18:35.796",16,6,45,11,2018,1
5621,"2018-11-06 16:20:43.796",16,6,45,11,2018,1
5622,"2018-11-06 16:23:24.796",16,6,45,11,2018,1
5623,"2018-11-06 16:27:13.796",16,6,45,11,2018,1
5624,"2018-11-06 16:30:27.796",16,6,45,11,2018,1
5625,"2018-11-06 16:32:54.796",16,6,45,11,2018,1
5626,"2018-11-06 16:34:31.796",16,6,45,11,2018,1
5627,"2018-11-06 16:38:15.796",16,6,45,11,2018,1
5628,"2018-11-06 16:41:05.796",16,6,45,11,2018,1
5629,"2018-11-06 16:44:56.796",16,6,45,11,2018,1
5630,"2018-11-06 17:39:35.796",17,6,45,11,2018,1
5631,"2018-11-06 17:43:17.796",17,6,45,11,2018,1
5632,"2018-11-06 17:46:32.796",17,6,45,11,2018,1
5633,"2018-11-06 18:11:27.796",18,6,45,11,2018,1
5634,"2018-11-06 18:15:24.796",18,6,45,11,2018,1
5635,"2018-11-06 18:18:06.796",18,6,45,11,2018,1
5636,"2018-11-06 18:23:27.796",18,6,45,11,2018,1
5637,"2018-11-06 18:27:55.796",18,6,45,11,2018,1
5638,"2018-11-06 18:30:53.796",18,6,45,11,2018,1
5639,"2018-11-06 18:34:31.796",18,6,45,11,2018,1
5640,"2018-11-06 18:39:11.796",18,6,45,11,2018,1
5641,"2018-11-06 18:43:31.796",18,6,45,11,2018,1
5642,"2018-11-06 18:49:23.796",18,6,45,11,2018,1
5643,"2018-11-06 18:51:57.796",18,6,45,11,2018,1
5644,"2018-11-06 18:52:52.796",18,6,45,11,2018,1
5645,"2018-11-06 18:56:40.796",18,6,45,11,2018,1
5646,"2018-11-06 18:58:42.796",18,6,45,11,2018,1
5647,"2018-11-06 19:04:18.796",19,6,45,11,2018,1
5648,"2018-11-06 19:07:23.796",19,6,45,11,2018,1
5649,"2018-11-06 19:11:01.796",19,6,45,11,2018,1
5650,"2018-11-06 19:14:53.796",19,6,45,11,2018,1
5651,"2018-11-06 19:20:41.796",19,6,45,11,2018,1
5652,"2018-11-06 19:24:14.796",19,6,45,11,2018,1
5653,"2018-11-06 19:28:10.796",19,6,45,11,2018,1
5654,"2018-11-06 19:30:29.796",19,6,45,11,2018,1
5655,"2018-11-06 19:33:29.796",19,6,45,11,2018,1
5656,"2018-11-06 19:39:48.796",19,6,45,11,2018,1
5657,"2018-11-06 19:42:50.796",19,6,45,11,2018,1
5658,"2018-11-06 19:48:11.796",19,6,45,11,2018,1
5659,"2018-11-06 19:53:43.796",19,6,45,11,2018,1
5660,"2018-11-06 19:58:50.796",19,6,45,11,2018,1
5661,"2018-11-06 20:02:30.796",20,6,45,11,2018,1
5662,"2018-11-06 20:05:45.796",20,6,45,11,2018,1
5663,"2018-11-06 20:08:57.796",20,6,45,11,2018,1
5664,"2018-11-06 20:12:11.796",20,6,45,11,2018,1
5665,"2018-11-06 20:16:17.796",20,6,45,11,2018,1
5666,"2018-11-06 20:19:42.796",20,6,45,11,2018,1
5667,"2018-11-06 20:21:51.796",20,6,45,11,2018,1
5668,"2018-11-06 20:25:11.796",20,6,45,11,2018,1
5669,"2018-11-06 20:25:43.796",20,6,45,11,2018,1
5670,"2018-11-06 20:28:04.796",20,6,45,11,2018,1
5671,"2018-11-06 20:31:44.796",20,6,45,11,2018,1
5672,"2018-11-06 20:31:53.796",20,6,45,11,2018,1
5673,"2018-11-06 20:37:53.796",20,6,45,11,2018,1
5674,"2018-11-06 20:41:12.796",20,6,45,11,2018,1
5675,"2018-11-06 20:45:26.796",20,6,45,11,2018,1
5676,"2018-11-06 20:49:53.796",20,6,45,11,2018,1
5677,"2018-11-06 20:54:40.796",20,6,45,11,2018,1
5678,"2018-11-06 20:59:02.796",20,6,45,11,2018,1
5679,"2018-11-06 21:02:16.796",21,6,45,11,2018,1
5680,"2018-11-06 21:07:23.796",21,6,45,11,2018,1
5681,"2018-11-06 21:12:07.796",21,6,45,11,2018,1
5682,"2018-11-06 21:15:40.796",21,6,45,11,2018,1
5683,"2018-11-06 21:25:31.796",21,6,45,11,2018,1
5684,"2018-11-06 21:36:26.796",21,6,45,11,2018,1
5685,"2018-11-06 21:40:22.796",21,6,45,11,2018,1
5686,"2018-11-06 21:42:07.796",21,6,45,11,2018,1
5687,"2018-11-06 21:45:28.796",21,6,45,11,2018,1
5688,"2018-11-06 21:51:14.796",21,6,45,11,2018,1
5689,"2018-11-06 21:55:09.796",21,6,45,11,2018,1
5690,"2018-11-06 21:56:18.796",21,6,45,11,2018,1
5691,"2018-11-06 22:00:29.796",22,6,45,11,2018,1
5692,"2018-11-06 22:01:06.796",22,6,45,11,2018,1
5693,"2018-11-06 22:04:53.796",22,6,45,11,2018,1
5694,"2018-11-06 22:11:32.796",22,6,45,11,2018,1
5695,"2018-11-06 22:15:45.796",22,6,45,11,2018,1
5696,"2018-11-06 22:19:56.796",22,6,45,11,2018,1
5697,"2018-11-06 22:22:21.796",22,6,45,11,2018,1
5698,"2018-11-06 22:26:06.796",22,6,45,11,2018,1
5699,"2018-11-06 22:31:18.796",22,6,45,11,2018,1
5700,"2018-11-06 22:34:51.796",22,6,45,11,2018,1
5701,"2018-11-06 22:37:59.796",22,6,45,11,2018,1
5702,"2018-11-06 22:45:01.796",22,6,45,11,2018,1
5703,"2018-11-06 22:49:28.796",22,6,45,11,2018,1
5704,"2018-11-06 22:54:14.796",22,6,45,11,2018,1
5705,"2018-11-06 22:57:41.796",22,6,45,11,2018,1
5706,"2018-11-06 23:01:37.796",23,6,45,11,2018,1
5707,"2018-11-06 23:04:26.796",23,6,45,11,2018,1
5708,"2018-11-06 23:07:16.796",23,6,45,11,2018,1
5709,"2018-11-06 23:10:18.796",23,6,45,11,2018,1
5710,"2018-11-06 23:16:44.796",23,6,45,11,2018,1
5711,"2018-11-06 23:19:24.796",23,6,45,11,2018,1
5712,"2018-11-06 23:23:04.796",23,6,45,11,2018,1
5713,"2018-11-06 23:24:04.796",23,6,45,11,2018,1
5714,"2018-11-06 23:25:10.796",23,6,45,11,2018,1
5715,"2018-11-06 23:26:32.796",23,6,45,11,2018,1
5716,"2018-11-06 23:28:50.796",23,6,45,11,2018,1
5717,"2018-11-06 23:32:39.796",23,6,45,11,2018,1
5718,"2018-11-06 23:35:03.796",23,6,45,11,2018,1
5719,"2018-11-06 23:40:02.796",23,6,45,11,2018,1
5720,"2018-11-06 23:42:43.796",23,6,45,11,2018,1
5721,"2018-11-06 23:47:34.796",23,6,45,11,2018,1
5722,"2018-11-06 23:51:47.796",23,6,45,11,2018,1
5723,"2018-11-06 23:55:05.796",23,6,45,11,2018,1
5724,"2018-11-06 23:57:55.796",23,6,45,11,2018,1
5725,"2018-11-28 00:00:15.796",0,28,48,11,2018,2
5726,"2018-11-28 00:03:40.796",0,28,48,11,2018,2
5727,"2018-11-28 00:09:38.796",0,28,48,11,2018,2
5728,"2018-11-28 00:19:09.796",0,28,48,11,2018,2
5729,"2018-11-28 00:25:29.796",0,28,48,11,2018,2
5730,"2018-11-28 00:29:10.796",0,28,48,11,2018,2
5731,"2018-11-28 01:40:49.796",1,28,48,11,2018,2
5732,"2018-11-28 01:44:16.796",1,28,48,11,2018,2
5733,"2018-11-28 03:55:06.796",3,28,48,11,2018,2
5734,"2018-11-28 05:13:38.796",5,28,48,11,2018,2
5735,"2018-11-28 06:20:15.796",6,28,48,11,2018,2
5736,"2018-11-28 06:23:54.796",6,28,48,11,2018,2
5737,"2018-11-28 07:11:30.796",7,28,48,11,2018,2
5738,"2018-11-28 07:15:21.796",7,28,48,11,2018,2
5739,"2018-11-28 07:17:31.796",7,28,48,11,2018,2
5740,"2018-11-28 07:19:53.796",7,28,48,11,2018,2
5741,"2018-11-28 07:20:50.796",7,28,48,11,2018,2
5742,"2018-11-28 07:25:13.796",7,28,48,11,2018,2
5743,"2018-11-28 07:25:20.796",7,28,48,11,2018,2
5744,"2018-11-28 07:29:42.796",7,28,48,11,2018,2
5745,"2018-11-28 07:33:01.796",7,28,48,11,2018,2
5746,"2018-11-28 07:35:49.796",7,28,48,11,2018,2
5747,"2018-11-28 07:39:08.796",7,28,48,11,2018,2
5748,"2018-11-28 07:41:41.796",7,28,48,11,2018,2
5749,"2018-11-28 07:45:39.796",7,28,48,11,2018,2
5750,"2018-11-28 07:49:10.796",7,28,48,11,2018,2
5751,"2018-11-28 07:52:27.796",7,28,48,11,2018,2
5752,"2018-11-28 07:55:58.796",7,28,48,11,2018,2
5753,"2018-11-28 07:59:29.796",7,28,48,11,2018,2
5754,"2018-11-28 08:02:32.796",8,28,48,11,2018,2
5755,"2018-11-28 08:05:26.796",8,28,48,11,2018,2
5756,"2018-11-28 08:09:40.796",8,28,48,11,2018,2
5757,"2018-11-28 08:13:22.796",8,28,48,11,2018,2
5758,"2018-11-28 08:17:20.796",8,28,48,11,2018,2
5759,"2018-11-28 08:18:57.796",8,28,48,11,2018,2
5760,"2018-11-28 08:23:13.796",8,28,48,11,2018,2
5761,"2018-11-28 08:27:27.796",8,28,48,11,2018,2
5762,"2018-11-28 08:31:06.796",8,28,48,11,2018,2
5763,"2018-11-28 08:34:26.796",8,28,48,11,2018,2
5764,"2018-11-28 08:37:52.796",8,28,48,11,2018,2
5765,"2018-11-28 08:42:06.796",8,28,48,11,2018,2
5766,"2018-11-28 08:45:47.796",8,28,48,11,2018,2
5767,"2018-11-28 08:51:29.796",8,28,48,11,2018,2
5768,"2018-11-28 08:55:02.796",8,28,48,11,2018,2
5769,"2018-11-28 08:58:54.796",8,28,48,11,2018,2
5770,"2018-11-28 09:01:46.796",9,28,48,11,2018,2
5771,"2018-11-28 09:05:17.796",9,28,48,11,2018,2
5772,"2018-11-28 09:06:27.796",9,28,48,11,2018,2
5773,"2018-11-28 09:08:08.796",9,28,48,11,2018,2
5774,"2018-11-28 09:10:55.796",9,28,48,11,2018,2
5775,"2018-11-28 09:14:45.796",9,28,48,11,2018,2
5776,"2018-11-28 09:16:33.796",9,28,48,11,2018,2
5777,"2018-11-28 09:17:31.796",9,28,48,11,2018,2
5778,"2018-11-28 09:20:22.796",9,28,48,11,2018,2
5779,"2018-11-28 09:23:17.796",9,28,48,11,2018,2
5780,"2018-11-28 09:25:14.796",9,28,48,11,2018,2
5781,"2018-11-28 09:26:16.796",9,28,48,11,2018,2
5782,"2018-11-28 09:28:29.796",9,28,48,11,2018,2
5783,"2018-11-28 09:28:37.796",9,28,48,11,2018,2
5784,"2018-11-28 09:31:57.796",9,28,48,11,2018,2
5785,"2018-11-28 09:32:21.796",9,28,48,11,2018,2
5786,"2018-11-28 09:34:47.796",9,28,48,11,2018,2
5787,"2018-11-28 09:35:14.796",9,28,48,11,2018,2
5788,"2018-11-28 09:36:10.796",9,28,48,11,2018,2
5789,"2018-11-28 09:36:47.796",9,28,48,11,2018,2
5790,"2018-11-28 09:39:01.796",9,28,48,11,2018,2
5791,"2018-11-28 09:40:04.796",9,28,48,11,2018,2
5792,"2018-11-28 09:43:14.796",9,28,48,11,2018,2
5793,"2018-11-28 09:43:18.796",9,28,48,11,2018,2
5794,"2018-11-28 09:46:23.796",9,28,48,11,2018,2
5795,"2018-11-28 09:47:06.796",9,28,48,11,2018,2
5796,"2018-11-28 09:50:15.796",9,28,48,11,2018,2
5797,"2018-11-28 09:51:58.796",9,28,48,11,2018,2
5798,"2018-11-28 09:53:27.796",9,28,48,11,2018,2
5799,"2018-11-28 09:56:02.796",9,28,48,11,2018,2
5800,"2018-11-28 09:59:37.796",9,28,48,11,2018,2
5801,"2018-11-28 10:00:12.796",10,28,48,11,2018,2
5802,"2018-11-28 10:02:41.796",10,28,48,11,2018,2
5803,"2018-11-28 10:03:28.796",10,28,48,11,2018,2
5804,"2018-11-28 10:06:49.796",10,28,48,11,2018,2
5805,"2018-11-28 10:10:22.796",10,28,48,11,2018,2
5806,"2018-11-28 10:14:36.796",10,28,48,11,2018,2
5807,"2018-11-28 10:19:13.796",10,28,48,11,2018,2
5808,"2018-11-28 10:24:15.796",10,28,48,11,2018,2
5809,"2018-11-28 10:27:53.796",10,28,48,11,2018,2
5810,"2018-11-28 10:39:45.796",10,28,48,11,2018,2
5811,"2018-11-28 10:44:12.796",10,28,48,11,2018,2
5812,"2018-11-28 10:46:45.796",10,28,48,11,2018,2
5813,"2018-11-28 10:48:46.796",10,28,48,11,2018,2
5814,"2018-11-28 10:50:37.796",10,28,48,11,2018,2
5815,"2018-11-28 10:52:40.796",10,28,48,11,2018,2
5816,"2018-11-28 10:56:08.796",10,28,48,11,2018,2
5817,"2018-11-28 10:59:47.796",10,28,48,11,2018,2
5818,"2018-11-28 11:04:52.796",11,28,48,11,2018,2
5819,"2018-11-28 11:06:12.796",11,28,48,11,2018,2
5820,"2018-11-28 11:09:04.796",11,28,48,11,2018,2
5821,"2018-11-28 11:10:34.796",11,28,48,11,2018,2
5822,"2018-11-28 11:15:07.796",11,28,48,11,2018,2
5823,"2018-11-28 11:17:59.796",11,28,48,11,2018,2
5824,"2018-11-28 11:22:18.796",11,28,48,11,2018,2
5825,"2018-11-28 11:27:08.796",11,28,48,11,2018,2
5826,"2018-11-28 11:30:42.796",11,28,48,11,2018,2
5827,"2018-11-28 11:34:34.796",11,28,48,11,2018,2
5828,"2018-11-28 11:38:11.796",11,28,48,11,2018,2
5829,"2018-11-28 11:41:40.796",11,28,48,11,2018,2
5830,"2018-11-28 11:43:41.796",11,28,48,11,2018,2
5831,"2018-11-28 11:47:00.796",11,28,48,11,2018,2
5832,"2018-11-28 11:51:12.796",11,28,48,11,2018,2
5833,"2018-11-28 11:56:17.796",11,28,48,11,2018,2
5834,"2018-11-28 11:58:49.796",11,28,48,11,2018,2
5835,"2018-11-28 12:03:00.796",12,28,48,11,2018,2
5836,"2018-11-28 12:06:59.796",12,28,48,11,2018,2
5837,"2018-11-28 12:12:04.796",12,28,48,11,2018,2
5838,"2018-11-28 12:13:21.796",12,28,48,11,2018,2
5839,"2018-11-28 12:14:27.796",12,28,48,11,2018,2
5840,"2018-11-28 12:15:49.796",12,28,48,11,2018,2
5841,"2018-11-28 12:17:31.796",12,28,48,11,2018,2
5842,"2018-11-28 12:18:33.796",12,28,48,11,2018,2
5843,"2018-11-28 12:21:06.796",12,28,48,11,2018,2
5844,"2018-11-28 12:25:05.796",12,28,48,11,2018,2
5845,"2018-11-28 12:29:22.796",12,28,48,11,2018,2
5846,"2018-11-28 12:31:24.796",12,28,48,11,2018,2
5847,"2018-11-28 12:35:58.796",12,28,48,11,2018,2
5848,"2018-11-28 12:39:51.796",12,28,48,11,2018,2
5849,"2018-11-28 12:45:29.796",12,28,48,11,2018,2
5850,"2018-11-28 12:49:27.796",12,28,48,11,2018,2
5851,"2018-11-28 12:52:49.796",12,28,48,11,2018,2
5852,"2018-11-28 12:59:35.796",12,28,48,11,2018,2
5853,"2018-11-28 13:04:07.796",13,28,48,11,2018,2
5854,"2018-11-28 13:08:53.796",13,28,48,11,2018,2
5855,"2018-11-28 13:12:50.796",13,28,48,11,2018,2
5856,"2018-11-28 13:19:10.796",13,28,48,11,2018,2
5857,"2018-11-28 13:23:30.796",13,28,48,11,2018,2
5858,"2018-11-28 13:27:56.796",13,28,48,11,2018,2
5859,"2018-11-28 13:32:42.796",13,28,48,11,2018,2
5860,"2018-11-28 13:36:18.796",13,28,48,11,2018,2
5861,"2018-11-28 13:39:55.796",13,28,48,11,2018,2
5862,"2018-11-28 13:45:00.796",13,28,48,11,2018,2
5863,"2018-11-28 13:53:17.796",13,28,48,11,2018,2
5864,"2018-11-28 13:54:21.796",13,28,48,11,2018,2
5865,"2018-11-28 13:58:49.796",13,28,48,11,2018,2
5866,"2018-11-28 14:02:55.796",14,28,48,11,2018,2
5867,"2018-11-28 14:07:51.796",14,28,48,11,2018,2
5868,"2018-11-28 14:11:41.796",14,28,48,11,2018,2
5869,"2018-11-28 14:14:34.796",14,28,48,11,2018,2
5870,"2018-11-28 14:15:53.796",14,28,48,11,2018,2
5871,"2018-11-28 14:18:44.796",14,28,48,11,2018,2
5872,"2018-11-28 14:20:33.796",14,28,48,11,2018,2
5873,"2018-11-28 14:20:40.796",14,28,48,11,2018,2
