num_songs,artist_id,artist_latitude,artist_longitude,artist_location,artist_name,song_id,title,duration,year
1,ARD2CRJ1187FB3FF1B,50.778129999999997,6.0884900000000002,"Aachen, Germany",LaFee,SOKSTWJ12A58A79637,Lass Mich Frei,207.25506,2006
1,ARY6PB61187FB45550,,,,Dub War,SOFTWHW12A8C1432E7,Respected,249.52118,1994
1,AR7070Z1187FB3B155,,,"Denver, CO",Nelson Rangell,SOCIFAZ12A8C134BE5,All 'n All,250.40934,2000
1,ARC28SN1187B989049,,,United States,Greater Vision,SOFMGPZ12A8C1383B1,I Was Blind But Now I See,187.89832,
1,ARPWZPV1187FB51DCF,,,,Theodore Shapiro,SOTMCZC12A6D4FBD74,Gun Pull,109.84444,2006
1,ARQETJY1187FB3FE74,47.603560000000002,-122.32944000000001,"Seattle, WA",Demon Hunter,SOGSAJZ12A58A7E54E,Dust And Smoke,200.9073,2008
1,ARYF1YR1187FB5CC1E,37.271880000000003,-119.27023,California,Red Aunts,SOQLKQY12A8C1424C4,Fly Ford Comet/Ho Choice,168.14975,1993
1,AR6CLFP1187B9ACB94,,,"Sacramento, CA",Daniel Johnston,SOFIBPT12A6D4F65E1,Rock Around The Christmas Tree,130.55955,2006
1,ARIYY9R1187FB570C0,,,,Mark Knopfler / Emmylou Harris,SOQNQQK12A58A7DC81,I Dug Up A Diamond,216.76363,2006
1,ARW5M0Q1187FB4D1E9,,,"Detroit, MI",Brendan Benson,SOHBZOW12AAF3B550D,I'm Blessed,180.03546,1996
1,ARWAQTR1187FB38810,,,Germany,Rammstein,SOQHFWA12AAA8C6662,Engel,264.22812,1997
1,ARKCYJV1187FB392E9,,,"San Francisco, CA",Set Your Goals,SOQYKUT12A8C143BC7,summer jam,185.86077,2009
1,ARBY4Y11187B99B2FD,,,,Labi Siffre,SOAPIKT12A58A7CD16,I Got The... (2006 Digital Remaster),394.44853,
1,AROLOHV1187FB4231D,,,,Lightspeed Champion,SOKRWXU12A8AE467B2,Galaxy Of The Lost,242.49424,2007
1,ARJYD111187FB3AC15,,,"LaGrange, GA",Bubba Sparxxx,SOFQQFY12A6D4F931C,Heat It Up (A Cappella),213.9424,
1,ARE8IV91187B9919AE,,,"Lawrence, MA",Robert Goulet,SOCQYVN12A8C133C75,My Love_ Forgive Me,170.16118,1989
1,ARS94L01187B9AD297,34.419249999999998,-119.69887,"Santa Barbara, CA",Nerf Herder,SOUALWG12AB0188588,Golfshirt Pt. 2,147.43465,
1,ARA3YNR1187FB4B500,40.420299999999997,-3.7057699999999998,"Madrid, Spain",Skizoo,SOGJZCR12A8C13C4F1,Renuncia Al Sol remix Bigsimon,365.94893,2005
1,ARYCRJO1241B9CB830,,,,Letoya,SOHLERN12AB0185E10,Lady Love,217.86077,
1,ARISYDJ11F43A69EE1,,,,Blackbyrds,SOEIGCK12A8C13B5D7,Do It_ Fluid,325.92934,
1,ARDVPAH1187FB3D8EF,,,,Marie Fredriksson,SOWVJUI12A8C138F87,The Good Life (La Belle Vie),239.12444,2004
1,ARJTF4Y1187B999F2F,,,"Detroit, MI",Walls Of Jericho,SOHJNOZ12AB018B9F3,Welcome Home,137.24689,2006
1,ARZKBZS11F50C4D6E6,,,,Fairfield Four,SOXYLMH12A6D4F9052,Lonesome Valley,247.14404,
1,ARRZ1351187FB37A53,,,,THE FATBACK BAND,SOCPJMV12AB018A01F,Double Dutch,209.81506,1977
1,AR43VRG1187B98CB01,,,,Chris Rice,SOKUMPA12A8C132441,I See The Moon,293.95546,
1,ARRAH9J1187B9B7607,,,,Admiral Freebee,SOMOYDG12A8C13E326,Einstein Brain,166.81751,2003
1,AR32RXI1187B9BA168,41.700749999999999,-86.239189999999994,"Notre Dame, IN",The Undertones,SOPCZWO12A8C1411F8,Kiss In The Dark,154.17424,1981
1,ARMWZ5F1187B991A64,,,,As We Fight,SOGXAKG12AB01887A0,Catalyst Of Terror,249.88689,
1,ARMJVLT1187B9AC8DB,,,,Me'Shell Ndegeocello,SOPJBFC12A81C216AA,Solomon,243.59138,2007
1,AR3UJPY1187FB5017B,34.053489999999996,-118.24532000000001,"Libreville, Gabon; Los Angeles, CA, US",Patience Dabany,SOGKJVN12A6D4F7C75,Abagui Alobi,369.162,1994
1,ARM66431187FB4CD0B,54.327399999999997,-5.7049599999999998,"Downpatrick, Co. Down, Northern Ireland",Ash,SOVYBAW12A8C144CD4,Twilight Of The Innocents - (i-Tunes Festival),384.96608,
1,ARL3MNK1187B9B1B50,,,,Shalabi Effect,SOMLGXC12A8C1323C6,Uma,239.04608,2002
1,AR56IZA1187FB51A19,40.714550000000003,-74.00712,NY - Upstate NY,Mike Farris,SOHKBNN12AB0185206,Devil Don't Sleep,422.45179,
1,ARBP9XU1187B994BB6,,,,Albin De La Simone,SOHWOTE12A8C13B827,Elle Fréquentait La Rue Pigalle,185.28608,2005
1,AREFNKX1187B991576,40.714550000000003,-74.00712,NY - New York City,Dan Zanes,SOCCODE12A8C136A89,We Shall Not Be Moved,172.9824,
1,AR1X3SU11C8A415261,41.991120000000002,-88.15849,Hanover Park/Schaumburg,Vessels,SOZQOPL12A8C13C324,Yuki,286.92853,2008
1,AR8FNT11187B9B1139,41.884149999999998,-87.632409999999993,"Chicago, IL",Kill Hannah,SOUEARB12AB0188413,Living In Misery,246.56934,2009
1,ARJOEGM1187B9B8F24,32.75103,-99.896820000000005,"Anson, TX",Jeannie C. Riley,SOBYNDG12AB01828CF,Last Train To Glory,238.75873,
1,ARI4QF11187B9A3666,,,,Sybreed,SOTEHDN12AB017FBA4,Human Black Box. (Album),310.64771,
1,AR5KSUJ1187B993A44,46.442309999999999,-93.365859999999998,Minnesota,José James,SOYBWBJ12AB018A46C,MADE FOR LOVE,230.94812,2010
1,AR7Y6JX1187FB4D9B3,,,"Washington, D.C.",Bad Brains,SOPNTAR12A6D4F7B7D,At The Movies (1991 Digital Remaster),136.38485,1983
1,ARJ8PZJ1187B99314F,,,"Seattle, Washington",Aiden,SOCQLKZ12AB0183796,Black Market Hell,759.09179,2009
1,ARRMPVV1187B9A34B6,54.314070000000001,-2.23001,UK,Exposé,SOPQBHN12AB01807F5,What You Don't Know,252.47302,1989
1,ART3IOF1187B98C34F,37.387689999999999,-6.0018099999999999,"Seville, Spain",El Arrebato,SOIUDYW12A6D4F830B,Maldeamores,230.71302,2006
1,ARIRUOM1187FB3CC37,-33.869630000000001,151.20695000000001,"Sydney, Australia",Alex Lloyd,SONZSGL12A6D4F6981,Snow,224.57424,1999
1,ARXFZPP1187FB3E8FB,,,,Stare Dobre Malzenstwo,SOCSPDZ12A6D4F6C1D,A Ona Cicha,240.09098,2006
1,AR1SQSG1187B9AC782,,,"Eskilstuna, Sweden",Kent,SOXWQWO12A8C13BF20,Vad två öron klarar,222.53669,
1,AROZ9WA1187B995DF9,,,,Emmerson Nogueira,SOVQLCH12A58A77E91,Long Train Runnin' / Lady (Hear me tonight) / Stayin' Alive,304.27383,
1,AR6F9X21187B99D774,,,,Donatella Rettore,SOTAXRD12A8C13E94F,Kobra,207.35955,1980
1,ARBEOHF1187B9B044D,,,"Bay City, MI",Madonna,SOQLCJK12AB018DB42,Revolver [Tracy Young's Shoot To Kill Remix],564.94975,
1,ARYXTZ21187FB39819,40.190330000000003,-82.669470000000004,Ohio,Total Chaos,SOTELYF12A58A7E91A,Nazi Why?,262.76526,
1,ARF6GW61187B9AF41C,,,,Big Drill Car,SOTIQFG12AC9097A3B,Hye,152.39791,1994
1,ARXFCRZ1187B9B6BE0,,,,La Mosca Tse-Tse,SOVXYPT12A81C2060B,Cha Cha Cha,191.32036,
1,ARZR8UX1187B98A24F,38.300890000000003,-77.459140000000005,"Fredericksburg, VA",keller williams,SOSYTLQ12AB0186EEF,Novelty Song,309.81179,
1,ARHO1WI1187B98CB84,,,,Michael Card,SOTLEGA12A6D4FB9CF,Spirit Of The Age (The Final Word Album Version),254.48444,
1,ARNG0Q61187FB5114B,,,,No Fun At All,SOJFNQY12A8C13CC49,It Won't Be Long,132.75383,1994
1,ARSUNVT1187B9891CB,,,,Aki Sirkesalo,SOWMDSA12A8C138EED,Hiljennä_ Siiri,236.38159,2005
1,ARD3Y081187B9ABB07,,,"Glasgow, Scotland",Del Amitri,SOJCAUW12A6D4F86C3,The Ones That You Love Lead You Nowhere,192.60036,1992
1,ARQY6AH1187B9B2F2E,37.805059999999997,-122.27302,"Oakland, CA",Fleshies,SOHRMYP12A6D4FA9EF,Locofoco Motherfucker,156.57751,
1,ARG9ASU1187B9B3E29,47.603560000000002,-122.32944000000001,"Seattle, WA",Young Fresh Fellows,SOZLMRN12AB017DFFE,YOUR Mexican Restaurant,143.09832,2009
1,ARAJQZF1187FB43BE5,,,,Jaromir Nohavica,SOGUMDK12A8C144E29,Zatanci,126.87628,2006
1,AR0ASRK1187B9A6827,,,,Rob Crow,SOSEAKY12A8C142585,A Subtle Kiss,204.66893,2003
1,ARYNX5Z1187B999686,53.383110000000002,-1.46454,"Sheffield, Yorkshire, England",Paul Carrack,SOLTMLK12AB018A1CB,Dedicated,324.46649,1989
1,ARJ438T1187B9AD503,,,,Elvenking,SOCDDCO12A6D4FBCF4,Pathfinders,322.55955,2004
1,ARQ3EJL1187B98BF06,,,"Detroit, MI",Carl Craig,SOQEGSS12A6D4FB05D,Landcrusing,372.71465,
1,AR0SRF41187FB40833,,,,El Último Ke Zierre,SODFSAO12A6D4F37DD,Mi Revolucion,249.93914,2005
1,ARTXGGI1187B9B3D58,38.546660000000003,-121.74477,"Davis, CA",Blackalicious,SOORODQ12A8C13C342,World Of Vibrations (Album Version),302.94159,2005
1,AR5G9O81187FB3D74F,,,,Happy The Man,SOVZEES12AB018BB41,Barking Spiders,255.32036,2004
1,ARRHNLN1187FB589BA,39.739260000000002,-89.504090000000005,Illinois,Jelly Roll Kings,SOTXBKP12A8C140389,Fat Back,270.41914,
1,ARR1C0N1187FB372DF,,,"Dublin, Ireland",My Bloody Valentine,SOSBMRU12A8AE474FA,Blown A Wish,216.5024,1991
1,AR6SPRZ1187FB4958B,41.884149999999998,-87.632409999999993,"Chicago, IL",Wilco,SOECIFL12A6D4F78FE,I Am Trying to Break Your Heart,363.96363,2002
1,ARUT16P1187FB532A4,33.398470000000003,-91.037859999999995,"Greenville, MS",Tyrone Davis,SOUXTFR12A8C138871,Sugar Daddy,247.77098,
1,ARC9YSC1187B99C141,39.106439999999999,-84.504689999999997,cincinnati Ohio USA,Starfield,SOGZGDA12A67ADE83B,Outstretched Hands,315.402,2001
1,ARGEJ8B1187B9AE2E7,,,Wales,Manic Street Preachers,SOQMRWI12A8BED0308,My Little Empire,250.98404,1998
1,ARBZCLP1187B99C35B,17.994759999999999,-76.951589999999996,"Spanish Town, Jamaica",Prince Far I,SOBOCHJ12A8C12FD57,Reggae Music Moving (1990 Digital Remaster),226.66404,
1,ARK9L321187B9B5481,34.146320000000003,-118.24802,"Glendale, CA",Go Betty Go,SOSMURB12AB01880D6,Get Out,200.59383,2005
1,AROWYGT11E2835D928,,,,Orange Tulip Conspiracy,SODXVLA12AC46863F6,The Dynasty,266.86649,2008
1,ARE7G301187FB3F4C3,,,,Elastinen,SOQQQYO12AB0187453,Yks Ja Ainoo,271.96036,2007
1,ARRWVPI1187FB4615A,50.828209999999999,-0.13449,"Brighton, England",The Hurt Process,SOKWMNO12A8C136093,You Don't Get Gold for Second Place,218.80118,2005
1,AR2F4OT1187B9A9089,,,AUSTRALIA - New South Wales,I:gor,SOGWPTO12AB017EC95,Domek na stadionie,326.19057,2004
1,AR1RMYB1187FB5A59E,37.271880000000003,-119.27023,California,Incubus,SORABBL12A58A7C15E,A Crow Left Of The Murder,227.73506,2004
1,ARVHQNN1187B9B9FA3,,,"London, England",Cat Stevens,SONJNQI12A6310EDEE,Morning Has Broken,199.75791,1971
1,AR4E4121187FB51F4E,,,Los Angeles,A Fine Frenzy,SORUAUP12A8C13B3DA,Come On_ Come Out,215.66649,
1,ARBHKG91187B988B9F,,,,Choclair,SOWYVCL12AAA8C877B,Takin' It In,310.02077,1999
1,ARMZMYQ1187B9B1364,51.164180000000002,10.45415,Germany,Die Apokalyptischen Reiter,SONGGTH12A58A79763,Die Schönheit Der Sklaverei,319.37261,2000
1,ARJWB0K1187FB4D6ED,-36.55865,145.46899999999999,"Victoria, Australia",Xavier Rudd,SOSXHGF12A58A78DB2,Black Water,211.80036,2008
1,ARKYI5T1187B99334F,35.219619999999999,-80.019549999999995,North Carolina,Janet Paschal,SOEVMQS12A6D4F9A77,He'll Deliver Me,219.92444,
1,ARRPSJH1187B9A44F5,,,,Flowing Tears,SODQKPA12AB0183875,Thy Kingdom Gone,261.85098,2008
1,AR633SY1187B9AC3B9,,,,Weezer,SOIOAIN12A58A7A9A5,I Don't Want To Let You Go,228.44036,2009
1,ARJN76O1187FB43C99,,,,Ana Belén;Victor Manuel,SOJGKHH12A8C13F691,La Muralla,283.53261,1996
1,AR8VF441187FB3E631,51.91892,19.1343,Poland,Agressiva 69,SOXIKGN12A8C138610,Devil Man,306.18077,2004
1,AR80EZI1187B9A0F33,,,,Future Prophecy,SOXPSNU12AC468744F,Vertigo,497.8673,
1,ARIA3WW1187FB41184,,,,Kristian Stanfill,SOFMVXL12AB0189DDE,Glowing,228.30975,
1,ARVSQHB1187B992FF0,,,,Drowning Pool,SOKMGFN12AB0180B99,Reborn (Explicit),248.78975,2007
1,ARHOH1N1187FB5913B,,,"Seattle, WA",The Brothers Four,SONIHNI12A8AE4638F,Greenfields,185.36444,1987
1,ARAMN7C1187B9AC27B,,,"Melbourne, Australia",Dirty Three,SOLTSHM12A8C13B265,Michele,203.25832,2005
1,ARAIJG51187B9B97A4,,,,Café Quijano,SORVFBF12A8AE488AE,En Algún Rincón,255.39873,1999
1,AR1YFM81187FB3DC28,,,,Harry Gregson-Williams_ John Powell,SOVJGLK12A6D4FBA10,Dragon! / Fiona Awakens,126.30159,
1,AR1BQ6Y1187B98D586,-34.880899999999997,-56.165439999999997,"Montevideo, Uruguay.",Jorge Drexler,SODIGSZ12A8C142DB5,730 dias (Cara B),139.12771,
1,AROI11Q1187FB4C6EA,,,Sweden,Satanic Surfers,SOLNBJH12A8C13964E,Use A Bee,138.16118,1995
1,ARBJWUW12086C116C3,,,,Ronald Christoph,SOVNDAD12AB0182B19,Underground Limbo,463.25506,2008
1,AR1IUYJ1187B98C7E9,,,,Charlelie Couture,SOZFIIU12A6D4F7A12,Violente Passion,294.50404,1988
1,ARXD4BQ1187B99224E,,,,Johan Gielen,SOZHGRR12A8AE484FB,Rock Your Dream,319.45098,2006
1,ARERBR41187FB3A415,,,,Spearmint,SOQBURT12AC3DF93B2,death of a scene,196.57098,2004
1,ARPRVZJ1187B98ABF8,,,,Dear Nora,SOEHGRY12AB0182B4A,Number Twelve,168.28036,2001
1,ARMQEJS11F50C51252,,,,Ice T,SOTGFPW12AB018C923,Prepared To Die,38.63465,
1,ARJN6JS1187FB452BF,40.714550000000003,-74.00712,NY - New York City,Elizabeth Mitchell,SOGQHSF12AB0184887,Three Little Birds,154.56608,2006
1,ARHMVCB1187FB42AFE,40.714550000000003,-74.00712,"New York, NY",Walter Becker,SOJWMUF12AB0189612,Paging Audrey,408.5024,2008
1,AR1LG7D1187B99BAFF,,,Wilmington NC,Weedeater,SOQBOUQ12A8C1372F4,Monkey Junction,269.00853,2001
1,ARTX5J51187B9AF192,,,JAPAN,Sabbat,SOBFEEN12AB018387D,Hosanna In Excelsis,241.42322,1987
1,ARXPPEY1187FB51DF4,,,,Michael Jackson,SOCABAB12A58A771F6,Ben,162.37669,1972
1,ARFACVS1187B98C226,,,,Pat Metheny Group,SOJTTMF12AB0188807,Too Soon Tomorrow (Album Version),347.95057,1997
1,ARKKEQR1187B9A4D0F,33.766719999999999,-118.19240000000001,"Long Beach, CA",Frank Black,SOJTXHW12A8C133BE8,Czar,161.90649,1993
1,ARZWGAI11E2835CFCE,,,,Laki Lan,SOPAJAH12AB0188B34,Wielki Edek,221.09995,2009
1,AR5OQSV1187B9953AF,34.053489999999996,-118.24532000000001,"Los Angeles, CA",Eastmountainsouth,SOTDFAQ12A6D4FB3E1,Hard Times,225.61914,2003
1,ARFPSLP1187B9A61B7,,,,Bugge Wesseltoft / Sidsel Endresen,SOTVZXQ12A6D4FA056,Hav,211.30404,
1,AR1XD261187B9ACF9B,,,,Nick Cave & Warren Ellis,SOJFMRY12A8C135E2F,Destined For Great Things,144.01261,2007
1,ARUUXNF1187B98FB36,,,,Charlie Peacock,SOZLEZA12A58A7EE61,Tears Falling Down,180.13995,1988
1,ARSF4161187B9B449F,,,,The Gone Jackals,SOUZLIE12AB0186874,Drop The Hammer,220.49914,1995
1,ARV7VUX1187B9B8D1C,,,"Houston, TX",Rodney Crowell;Rosanne Cash,SODPEUY12A8C12FE9D,It's Such A Small World,201.79546,1988
1,ARIIT891187B9AFD62,51.506320000000002,-0.12714,London,Newton Faulkner,SOWOKPL12AB018914E,Resin On My Heart Strings,247.43138,2009
1,ARLIBVA1187B99074B,,,"Houston, TX",ZZ Top,SOSFAZN12AF729E368,Beer Drinkers And Hell Raisers,202.94485,1977
1,AR8YUTR1187B9B82E1,,,,Itchy Poopzkid,SOJPUTV12AB017C9A1,Against The Wall,174.10567,2007
1,ARYU0GB1187FB52CEA,54.037280000000003,-2.7995899999999998,"Lancaster, Lancashire, England",John Waite,SOHNUTU12AB018CA1F,Every Step Of The Way,251.24526,1985
1,ARJ8PZJ1187B99314F,,,"Seattle, Washington",Aiden,SOCWGLQ12A8C13D14A,She Will Love You (Album Version),258.82077,2007
1,ARN2WF71187B9AC489,,,,Branford Marsalis Trio,SOJKJAV12A58A7D9AE,Roused About,490.89261,1991
1,AR4RY4E1187B9912E5,,,New York,Wax Poetic,SOHXVLC12A67ADF74F,Life,318.30159,2003
1,ARTHSZ7119B8667994,40.714550000000003,-74.00712,NYC,DAY26,SORRVOF12A6D4FB6BB,If It Wasn't For You (Album Version),210.1024,2008
1,ARY2AR21187FB45E92,55.676310000000001,12.56935,Copenhagen,Outlandish;Isam Bachiri;Lenny Martinez;Waqas Qadri,SOIAVQP12A8C13A813,Stick 'Em Up,223.79057,2000
1,AR6P61J1187FB52D18,51.506320000000002,-0.12714,"London, England",Imagination,SOXAOYF12AB01894B8,Just An Illusion,247.17016,1982
1,ARLZ3CF1187B98BD56,37.779159999999997,-122.42005,"San Francisco, CA",Daryl Coley,SOWKQWU12A6D4F8937,He That Dwelleth (Psalm 91) (In My Dreams Album Version),321.01832,
1,ARNUKX41187FB3B056,,,"Nashville, TN",From Ashes Rise,SOIINQB12AB018AD94,Nightmares,120.2673,2003
1,ARAEHFY1187FB4CEF2,41.875459999999997,-88.065730000000002,"Glen Ellyn, IL",Laurie Anderson,SOBZTLF12A8C145F0C,Beginning French,123.74159,1984
1,ARTZGE21187B9B4239,,,,Newham Generals,SOQZPUV12AB0182C80,Mind Is A Gun,262.37342,2009
1,ARYPTWE1187FB49D64,,,,Aphex Twin,SOLHRZE12B0B8066D9,Phlange Phace,322.35057,1992
1,AR8DX911187FB3C2EF,,,"Dayton, OH",Van Hunt,SOJDYMQ12A58A7D6F8,Dust (UK Only Radio Edit),211.43465,
1,AR1NF3T1187FB469F5,31.192240000000002,29.889869999999998,Alessandria,Femme Fatale,SOFBBHW12AB0186743,Berlin,212.74077,1988
1,ARRKNIV1187FB4981A,,,,Frank London´s Klezmer Brass Allstars,SOUKJKX12A6D4FB8FF,Belf's Carnaval,201.37751,2002
1,ARCLBRR1187B98CCE7,,,,Chemlab,SOSNBLF12A6D4FA0C9,Filament,314.93179,1990
1,AR0CANF1187B9AF35F,34.053489999999996,-118.24532000000001,"Los Angeles, California",Dilated Peoples Featuring Capleton,SOLXXRJ12A6D4F7260,Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton),311.06567,2006
1,AR1PT6R1187B9A6D9A,,,,Steven Seagal,SOTRDHX12AAF3B4A7F,The Light,295.44444,2004
1,ARDRT321187B98E34D,,,,Illapu,SOWMAJZ12A8C13AAFF,Que Broten Las Palabras,216.63302,
1,ARIAFCM1187B9A104F,26.714379999999998,-80.052689999999998,"West Palm Beach, Florida",Tenth Avenue North,SOZJDWJ12A58A78D12,Satisfy,230.55628,2008
1,ARNVMMG1187B98BFEB,,,,Craig Chaquico,SOIXGFQ12A6D4F8432,Every Day's A Holiday With You,88.81587,2005
1,ARCIUWR1269FCD7D0A,,,,LANDA DANIEL,SOIZEPH12A8C13FC15,ONA,291.49995,
1,ARLYMXD1187B99059A,,,,Isobel Campbell & Mark Lanegan,SONATGZ12AB0185FCE,Ballad Of The Broken Seas,160.86159,2006
1,ARBEZ581187B9A4B4B,,,,Jay Randall,SOCFAPK12AB018A10D,Mathilda,222.24934,
1,ARZBH9G1187B99B918,35.830730000000003,-85.978740000000002,Tennessee,Fate,SOSPCIL12A8C134B18,Lovers,255.00689,
1,ARGETJ81187B9B4F2F,39.952269999999999,-75.162369999999996,Philadelphia,Son House,SOJPXMB12A6D4F8034,Between Midnight And Day (Live),392.59383,
1,AR2WOOQ1187B98E303,55.954149999999998,-3.2027700000000001,Edinburgh,Idlewild,SOTTQIH12A6D4F9736,You Held The World In Your Arms,203.85914,2002
1,ARD66TF1187B9A1670,,,Nashville,tobyMac,SOCSPUV12A6D4F8982,Somebody's Watching,196.41424,2001
1,ARR93CU1187FB52F53,,,,Joey Tempest,SORPKWR12AB0183E01,Forgiven,240.27383,2002
1,ARFBBL21187B99E5AF,37.766579999999998,-122.24473999999999,"Alameda, CA",Vicious Rumors,SOCQXWR12A58A7A89B,Axe And Smash (LP Version),226.08934,1990
1,ARSWHKY1187B9B40B2,,,"Buffalo, NY",GROVER WASHINGTON_ JR.,SOHOVJM12A8C133D7A,Only For You (Siempre Para Ti Sere),316.3424,1992
1,ARVYKVI1187B9B9181,42.455300000000001,-75.060270000000003,"Oneonta, NY",Jerry Jeff Walker,SOIFDOV12AC468AA58,I'm Dreaming Of A White Christmas (Album Version),240.69179,
1,AR4MSYI1187FB4B3C5,27.9758,-81.541060000000002,Florida,Bola,SOEWQSK12B0B80A207,Forcasa 2,289.12281,1998
1,ARYGWYM11FF10D859B,,,Purchase NY,The Terror Pigeon Dance Revolt!,SOMRIWC12AB018711F,Grouphug,158.71955,
1,ARTF2KG1187B98DDD1,,,,Gold City,SOMODRR12A8C13EAF6,Mighty Army Band,182.25587,
1,AR40GSU1187FB3AA01,,,"Brooklyn, NY",Neil Diamond,SOZVNIV12A8C133A48,Hey Louise,181.15873,1980
1,ARIP5461187B9B1FBC,37.271880000000003,-119.27023,California,Deluxe,SOHUBFT12AB0180D31,Quemaremos El Dinero,268.61669,
1,AR6ETQ11187B9B006C,46.228090000000002,7.3588500000000003,"Sion, Switzerland",Samael,SOIDJJX12A6BD55760,Black Trip,197.69424,1994
1,AR1C2361187B98E3C2,,,,The O.C. Supertones,SOFZUEL12A6D4FBBCD,In Between (Chase The Sun Album Version),186.98404,1999
1,ARXOYVC1187FB3993B,,,,Markus Schulz,SOMWFTR12AB017E684,Do You Dream,460.87791,2009
1,AR9B5JX1187FB55D84,,,,Richard Hell & The Voidoids,SOABFQI12A58A7D162,Another World (Album Version),494.10567,1977
1,ARF2EHS1187B994F4E,36.16778,-86.778360000000006,"Nashville, Tennessee",Kings Of Leon,SOZAPQT12A8C142821,Ragoo,181.13261,2007
1,AR6JGI01187FB3B3F2,,,,The Pioneers,SOQAQAW12AB01848D6,Ali Button,156.02893,2002
1,ARVYKVI1187B9B9181,42.455300000000001,-75.060270000000003,"Oneonta, NY",Jerry Jeff Walker,SOFMRUH12A6D4F5BED,Hairy Ass Hillbillies,205.5571,2002
1,ARHBG661187B99B9BF,,,,Summercamp,SOIJDPI12AB017BB98,Pure Juice,128.57424,
1,ARF9HRW1187B994B7C,42.885440000000003,-78.878460000000004,"Buffalo, NY",Joanie Sommers,SOGWORQ12A8C141698,One Boy,182.96118,2000
1,ARHT0B11187B993CB3,30.220320000000001,-92.017049999999998,"Lafayette, LA",Eddy Raven,SOVMCUJ12A6D4F778E,Like A Hurricane,215.40526,
1,ARSL3N21187B98DFC5,,,,Klaus Badelt,SOAESFB12A8C13573F,Time Travel,275.19955,2002
1,AROONEG1187FB4CC7F,62.198450000000001,17.55142,Sweden,Atomic Swing,SOLAEXH12A8C140B86,The Flasher,270.8371,2006
1,ARICNBO124549A3756,,,,Academy of St Martin-in-the-Fields/Sir Neville Marriner,SOUQONO12A8A9D6AE6,Symphony No. 36 in C_ 'Linz' K425: Presto,475.58485,
1,ARBUPLW1187FB49B3C,39.952269999999999,-75.162369999999996,"Philadelphia, PA",Michael Brecker,SOHADEK12A8C138978,Loose Threads,514.48118,2007
1,AR9S5JR11C8A416119,30.267600000000002,-97.742980000000003,"Austin, TX",Tritonal,SOQDSUZ12A8AE48763,Essence Of Kea,472.00608,
1,AREYM1B1187FB4F87D,36.16778,-86.778360000000006,"Nashville, TN",Kip Winger,SOYSJCP12A8C1368EC,Blind Revolution Mad,289.48853,
1,AR82GTS1187FB5662F,53.419609999999999,-8.2405500000000007,Ireland,Mary Black,SOHCZTI12A8C139141,Say A Little Prayer,235.04934,
1,ARVI5SU1187B9ACD09,,,,Inimigos Da HP,SOMKQIG12A8C135DE3,Bye Bye,194.82077,2008
1,ARMLOSJ1187B98B08C,52.08399,4.3174099999999997,"The Hague, Netherlands",Anouk,SOUMTEB12A8C134DBC,Modern World,209.57995,
1,ARUE35V1187FB3DF96,40.714550000000003,-74.00712,"New York, NY",Art Taylor,SOLLNYP12A67ADA0C2,Blue Interlude (2006 Digital Remaster),320.60036,
1,ARF5M7Q1187FB501E8,,,"Los Angeles, CA",Maroon 5,SOOXLKF12A6D4F594A,Harder To Breathe,173.66159,2002
1,ARKSLFG1187B99DADD,54.314070000000001,-2.23001,UK,The Keys,SOZSHWZ12A8C1452B5,From Tense To Loose To Slack,143.01995,
1,ARFV6TH1187B990BC0,,,,Swell Maps,SOXVTRA12A6D4F9EAD,Robot Factory,144.37832,1980
1,ARNPXLV1187B9B3BE2,32.585070000000002,-89.873739999999998,"Hattiesburg, MS",Cary Hudson,SONKJCI12A8C134D41,Butterfly,344.39791,2002
1,ARNGX901187B9B194F,,,,Gorefest,SOEUXSD12A58A7DB09,False,277.60281,1992
1,ARYDWW01187B9B1B65,51.506320000000002,-0.12714,London,Girlschool,SOBWCDY12AB0187ECE,C'mon Let's Go,213.31546,1981
1,ARGI63K1187FB42D76,51.540379999999999,0.70516000000000001,London UK-England,Get Cape. Wear Cape. Fly,SOEWJRE12A8C13B616,Window Of Your Mind,198.45179,2008
1,AR85J8W1187B9AF104,,,,God Dethroned,SOXKORX12A8C132A88,God Of Terror,362.65751,2003
1,AR2F1JC1187FB4EFB0,,,,Luna,SOBUNNL12A8AE46D86,Ride Into The Sun,343.92771,
1,ARLDWOV12086C14E2D,13.05939,80.245670000000004,Chennai,AR Rahman,SOGDHGO12A8C145028,Chandralekha,348.00281,
1,ARRRFA71187B98F09B,34.146320000000003,-118.24802,"GLENDALE, California",Count Bass D,SOAFFDU12AB017D31E,Hesitant,92.08118,2004
1,ARNSP981187B9927AB,,,,Children On Stun,SOQHMXV12A6D4F7F16,"Beginning Of The End (7"" Version)",253.93587,1996
1,ARI7BJB1187FB48744,,,"Brooklyn, NY",The Dirty Projectors,SOXNVMX12AB0182DA8,Morning Better Last!,59.61098,2003
1,ARSC6WR1187FB40B18,46.910080000000001,-98.708529999999996,"Jamestown, ND",Peggy Lee,SOATASF12A6D4F7D1A,I'm Just Wild About Harry (1995 Digital Remaster),127.89506,
1,ARJUNZD1187B9A5DAE,34.072920000000003,-118.39981,"BEVERLY HILLS, California",Herb Alpert And The Tijuana Brass,SOMILKP12A8C1443E9,Lazy Day,176.66567,
